feedback_id,customer_id,transaction_id,rating,feedback_text,date
FB_001854,CUST_001365,TXN_00004884,4,Customer support was very helpful,2023-10-19 22:36:00
FB_001855,CUST_000311,TXN_00002294,3,Customer support was very helpful,2023-03-08 02:24:00
FB_001856,CUST_001758,TXN_00007665,5,Product was damaged during shipping,2023-06-22 04:18:00
FB_001857,CUST_000384,TXN_00003447,3,Website is easy to navigate,2024-02-09 13:00:00
FB_001858,CUST_000322,TXN_00004522,4,Website is easy to navigate,2023-03-12 16:12:00
FB_001859,CUST_001441,TXN_00006542,3,Excellent customer service experience,2023-02-23 10:21:00
FB_001860,CUST_001412,TXN_00007660,4,Product quality could be better,2023-12-21 10:26:00
FB_001861,CUST_001377,TXN_00000260,5,Delivery was delayed by 2 days,2024-01-01 22:20:00
FB_001862,CUST_001594,TXN_00004449,3,Fast and reliable delivery service,2024-02-06 00:22:00
FB_001863,CUST_000008,TXN_00004782,4,Fast and reliable delivery service,2023-10-24 07:08:00
FB_001864,CUST_001166,TXN_00006677,3,Customer support was very helpful,2023-12-13 14:51:00
FB_001865,CUST_001170,TXN_00007828,5,Very satisfied with the purchase,2023-02-23 13:51:00
FB_001866,CUST_001909,TXN_00002405,5,Very satisfied with the purchase,2023-07-10 23:35:00
FB_001867,CUST_000691,TXN_00003126,5,Very satisfied with the purchase,2024-02-03 03:08:00
FB_001868,CUST_001007,TXN_00005745,5,Amazing deals and discounts available,2023-04-10 17:57:00
FB_001869,CUST_001734,TXN_00001907,2,Fast and reliable delivery service,2023-02-13 23:49:00
FB_001870,CUST_000642,TXN_00005351,4,Could improve packaging quality,2023-06-10 19:12:00
FB_001871,CUST_001329,TXN_00000884,4,Great product quality and fast delivery!,2023-09-02 18:41:00
FB_001872,CUST_001638,TXN_00004376,4,Product exactly as described,2024-01-08 01:38:00
FB_001873,CUST_001498,TXN_00003668,5,Could improve packaging quality,2024-01-13 08:36:00
FB_001874,CUST_000718,TXN_00006649,4,Amazing deals and discounts available,2024-02-19 20:18:00
FB_001875,CUST_001849,TXN_00004511,4,Website is easy to navigate,2023-01-16 06:24:00
FB_001876,CUST_001388,TXN_00004743,2,Excellent customer service experience,2023-02-12 05:35:00
FB_001877,CUST_000973,TXN_00003924,4,Fast and reliable delivery service,2023-12-02 14:55:00
FB_001878,CUST_000143,TXN_00003366,5,Customer support was very helpful,2023-03-31 18:59:00
FB_001879,CUST_000036,TXN_00001870,5,Product was damaged during shipping,2023-06-09 07:59:00
FB_001880,CUST_000546,TXN_00001965,4,Fast and reliable delivery service,2024-03-08 05:48:00
FB_001881,CUST_000180,TXN_00005520,5,Great variety of products available,2023-01-07 17:36:00
FB_001882,CUST_000173,TXN_00006884,4,Product quality could be better,2023-10-24 07:39:00
FB_001883,CUST_001982,TXN_00001055,4,Great product quality and fast delivery!,2023-09-26 12:13:00
FB_001884,CUST_000623,TXN_00001626,4,Website is easy to navigate,2023-01-06 16:28:00
FB_001885,CUST_001159,TXN_00000065,4,Excellent customer service experience,2023-01-29 12:08:00
FB_001886,CUST_000383,TXN_00002304,4,Very satisfied with the purchase,2023-08-26 14:56:00
FB_001887,CUST_001639,TXN_00007117,5,Product exactly as described,2023-01-07 23:20:00
FB_001888,CUST_001844,TXN_00001722,5,Excellent customer service experience,2024-02-10 04:55:00
FB_001889,CUST_001852,TXN_00001972,4,Payment process was smooth,2023-04-02 03:05:00
FB_001890,CUST_000019,TXN_00006913,5,Great variety of products available,2023-01-14 19:19:00
FB_001891,CUST_000763,TXN_00005665,3,Payment process was smooth,2023-06-30 21:18:00
FB_001892,CUST_001901,TXN_00004245,4,Payment process was smooth,2023-08-11 03:43:00
FB_001893,CUST_001697,TXN_00004303,4,Amazing deals and discounts available,2023-02-22 01:22:00
FB_001894,CUST_000855,TXN_00005173,4,Product was damaged during shipping,2023-12-24 15:50:00
FB_001895,CUST_001404,TXN_00001961,3,Could improve packaging quality,2023-08-07 12:38:00
FB_001896,CUST_001061,TXN_00006863,2,Website is easy to navigate,2023-08-08 02:27:00
FB_001897,CUST_001712,TXN_00007852,5,Customer support was very helpful,2023-02-12 02:41:00
FB_001898,CUST_000520,TXN_00004670,4,Could improve packaging quality,2023-05-29 06:40:00
FB_001899,CUST_000302,TXN_00003167,4,Customer support was very helpful,2023-09-03 06:55:00
FB_001900,CUST_001842,TXN_00000034,4,Product was damaged during shipping,2023-10-04 05:16:00
FB_001901,CUST_000597,TXN_00001190,1,Payment process was smooth,2023-04-23 19:50:00
FB_001902,CUST_001588,TXN_00002658,3,Great product quality and fast delivery!,2023-11-04 13:46:00
FB_001903,CUST_000643,TXN_00000222,3,Product quality could be better,2023-08-05 13:32:00
FB_001904,CUST_001969,TXN_00005002,5,Product exactly as described,2023-12-19 01:07:00
FB_001905,CUST_001731,TXN_00005950,5,Customer support was very helpful,2023-09-05 10:10:00
FB_001906,CUST_001405,TXN_00005847,2,Delivery was delayed by 2 days,2023-12-27 05:57:00
FB_001907,CUST_000246,TXN_00006850,5,Product was damaged during shipping,2023-03-28 14:47:00
FB_001908,CUST_001611,TXN_00001258,4,Could improve packaging quality,2024-01-06 23:25:00
FB_001909,CUST_000910,TXN_00004061,4,Payment process was smooth,2023-02-13 12:20:00
FB_001910,CUST_000653,TXN_00007992,2,Excellent customer service experience,2023-08-11 08:56:00
FB_001911,CUST_001235,TXN_00002118,5,Outstanding shopping experience,2023-08-26 22:50:00
FB_001912,CUST_001166,TXN_00007259,4,Product quality could be better,2023-07-08 22:52:00
FB_001913,CUST_000227,TXN_00007866,5,Outstanding shopping experience,2023-07-22 17:00:00
FB_001914,CUST_000946,TXN_00002543,3,Customer support was very helpful,2023-07-26 11:33:00
FB_001915,CUST_001149,TXN_00002009,4,Great variety of products available,2023-07-22 04:10:00
FB_001916,CUST_001922,TXN_00004476,5,Excellent customer service experience,2023-05-09 23:24:00
FB_001917,CUST_001745,TXN_00007823,5,Payment process was smooth,2023-07-20 01:06:00
FB_001918,CUST_001571,TXN_00003110,4,Fast and reliable delivery service,2024-02-08 05:18:00
FB_001919,CUST_000489,TXN_00003513,2,Very satisfied with the purchase,2024-02-28 17:35:00
FB_001920,CUST_000194,TXN_00004220,3,Great variety of products available,2024-02-09 22:30:00
FB_001921,CUST_001713,TXN_00007759,5,Payment process was smooth,2023-08-05 00:24:00
FB_001922,CUST_000927,TXN_00003829,3,Fast and reliable delivery service,2023-11-06 23:24:00
FB_001923,CUST_000869,TXN_00000329,4,Amazing deals and discounts available,2023-11-23 16:31:00
FB_001924,CUST_000161,TXN_00007648,4,Customer support was very helpful,2024-02-19 19:01:00
FB_001925,CUST_001228,TXN_00005344,3,Website is easy to navigate,2023-10-17 12:49:00
FB_001926,CUST_000572,TXN_00001252,2,Fast and reliable delivery service,2023-08-26 05:45:00
FB_001927,CUST_001595,TXN_00003185,5,Payment process was smooth,2023-07-02 21:00:00
FB_001928,CUST_001980,TXN_00000351,4,Website is easy to navigate,2023-11-19 21:58:00
FB_001929,CUST_000233,TXN_00006048,4,Customer support was very helpful,2023-08-10 18:42:00
FB_001930,CUST_000499,TXN_00001313,5,Great product quality and fast delivery!,2023-03-30 10:10:00
FB_001931,CUST_000214,TXN_00003802,3,Customer support was very helpful,2023-10-19 23:13:00
FB_001932,CUST_001667,TXN_00002577,5,Excellent customer service experience,2024-01-26 01:11:00
FB_001933,CUST_000094,TXN_00007873,2,Product quality could be better,2023-03-30 15:16:00
FB_001934,CUST_001959,TXN_00007302,5,Product quality could be better,2024-01-14 23:24:00
FB_001935,CUST_000571,TXN_00004148,2,Could improve packaging quality,2023-10-29 09:45:00
FB_001936,CUST_001163,TXN_00004965,4,Delivery was delayed by 2 days,2023-03-24 10:51:00
FB_001937,CUST_000820,TXN_00003429,5,Amazing deals and discounts available,2023-05-27 16:34:00
FB_001938,CUST_000070,TXN_00003495,4,Excellent customer service experience,2023-12-21 17:54:00
FB_001939,CUST_001210,TXN_00001660,5,Customer support was very helpful,2023-10-13 21:09:00
FB_001940,CUST_001859,TXN_00007600,5,Could improve packaging quality,2023-10-01 16:04:00
FB_001941,CUST_001476,TXN_00004125,4,Great product quality and fast delivery!,2023-09-24 11:26:00
FB_001942,CUST_000362,TXN_00000238,4,Payment process was smooth,2023-11-01 08:49:00
FB_001943,CUST_001830,TXN_00002924,5,Outstanding shopping experience,2024-01-06 04:04:00
FB_001944,CUST_000042,TXN_00006178,4,Product exactly as described,2024-01-03 12:40:00
FB_001945,CUST_001159,TXN_00003978,4,Customer support was very helpful,2023-02-22 15:53:00
FB_001946,CUST_001613,TXN_00001586,3,Great product quality and fast delivery!,2023-01-28 19:12:00
FB_001947,CUST_000037,TXN_00004342,4,Customer support was very helpful,2024-01-15 04:21:00
FB_001948,CUST_000835,TXN_00007606,3,Great variety of products available,2023-06-26 18:56:00
FB_001949,CUST_001687,TXN_00004545,3,Payment process was smooth,2023-02-12 13:31:00
FB_001950,CUST_000256,TXN_00004308,3,Great product quality and fast delivery!,2023-03-20 21:27:00
FB_001951,CUST_001237,TXN_00001207,4,Amazing deals and discounts available,2023-05-23 17:22:00
FB_001952,CUST_001433,TXN_00001649,4,Great variety of products available,2023-10-16 15:09:00
FB_001953,CUST_001824,TXN_00001556,5,Product quality could be better,2023-10-01 23:00:00
FB_001954,CUST_000338,TXN_00000354,4,Website is easy to navigate,2023-01-07 10:04:00
FB_001955,CUST_001636,TXN_00007216,3,Amazing deals and discounts available,2024-01-18 04:38:00
FB_001956,CUST_000943,TXN_00003772,3,Product was damaged during shipping,2023-08-01 16:50:00
FB_001957,CUST_001936,TXN_00000243,4,Website is easy to navigate,2024-01-15 06:27:00
FB_001958,CUST_000400,TXN_00007967,3,Great product quality and fast delivery!,2023-08-03 20:52:00
FB_001959,CUST_000953,TXN_00004987,5,Payment process was smooth,2024-01-21 19:23:00
FB_001960,CUST_000789,TXN_00007927,5,Website is easy to navigate,2023-01-18 21:12:00
FB_001961,CUST_001918,TXN_00004441,5,Excellent customer service experience,2023-03-11 12:57:00
FB_001962,CUST_001413,TXN_00001391,5,Product quality could be better,2023-09-09 20:22:00
FB_001963,CUST_000434,TXN_00006972,4,Amazing deals and discounts available,2024-02-15 09:58:00
FB_001964,CUST_001456,TXN_00003803,1,Outstanding shopping experience,2023-10-21 02:21:00
FB_001965,CUST_000499,TXN_00004096,3,Very satisfied with the purchase,2023-11-19 07:31:00
FB_001966,CUST_000864,TXN_00000413,5,Delivery was delayed by 2 days,2023-06-24 20:57:00
FB_001967,CUST_000457,TXN_00005169,5,Amazing deals and discounts available,2023-06-20 19:33:00
FB_001968,CUST_001424,TXN_00005632,3,Product quality could be better,2023-09-12 17:57:00
FB_001969,CUST_000592,TXN_00003824,5,Very satisfied with the purchase,2023-05-05 06:49:00
FB_001970,CUST_001565,TXN_00002965,3,Amazing deals and discounts available,2024-03-02 06:25:00
FB_001971,CUST_001272,TXN_00000814,3,Could improve packaging quality,2023-10-06 06:22:00
FB_001972,CUST_001490,TXN_00004290,4,Could improve packaging quality,2023-06-10 17:02:00
FB_001973,CUST_000392,TXN_00006820,4,Product quality could be better,2023-06-14 22:29:00
FB_001974,CUST_001445,TXN_00003246,1,Product quality could be better,2023-07-04 22:14:00
FB_001975,CUST_000225,TXN_00001136,3,Could improve packaging quality,2024-03-11 02:12:00
FB_001976,CUST_001633,TXN_00007966,5,Product quality could be better,2023-11-04 15:44:00
FB_001977,CUST_001091,TXN_00006258,2,Product exactly as described,2023-10-08 15:19:00
FB_001978,CUST_000911,TXN_00006640,5,Customer support was very helpful,2023-07-04 19:06:00
FB_001979,CUST_000917,TXN_00004154,4,Could improve packaging quality,2024-01-06 15:11:00
FB_001980,CUST_000168,TXN_00005409,5,Great product quality and fast delivery!,2023-07-24 09:07:00
FB_001981,CUST_000155,TXN_00005123,4,Outstanding shopping experience,2023-12-08 17:21:00
FB_001982,CUST_000412,TXN_00005376,4,Product quality could be better,2024-02-02 15:58:00
FB_001983,CUST_001333,TXN_00003392,4,Product quality could be better,2024-02-02 18:58:00
FB_001984,CUST_001039,TXN_00001542,5,Excellent customer service experience,2023-01-19 01:38:00
FB_001985,CUST_000599,TXN_00003308,5,Amazing deals and discounts available,2023-01-25 08:56:00
FB_001986,CUST_001825,TXN_00006045,4,Delivery was delayed by 2 days,2023-01-12 08:29:00
FB_001987,CUST_001319,TXN_00004321,1,Delivery was delayed by 2 days,2023-07-24 10:10:00
FB_001988,CUST_000151,TXN_00006318,4,Great product quality and fast delivery!,2023-09-20 18:48:00
FB_001989,CUST_001658,TXN_00001425,5,Amazing deals and discounts available,2023-10-11 03:16:00
FB_001990,CUST_000377,TXN_00004141,3,Very satisfied with the purchase,2024-02-16 07:55:00
FB_001991,CUST_000576,TXN_00005316,3,Great product quality and fast delivery!,2024-01-29 02:33:00
FB_001992,CUST_001939,TXN_00005327,4,Great product quality and fast delivery!,2023-08-25 10:42:00
FB_001993,CUST_000468,TXN_00000558,3,Product quality could be better,2023-07-09 21:02:00
FB_001994,CUST_001500,TXN_00007267,5,Payment process was smooth,2023-07-06 15:58:00
FB_001995,CUST_001239,TXN_00004461,5,Product quality could be better,2024-02-14 06:17:00
FB_001996,CUST_000503,TXN_00004703,3,Very satisfied with the purchase,2023-10-29 21:23:00
FB_001997,CUST_001873,TXN_00006410,4,Customer support was very helpful,2023-12-20 03:10:00
FB_001998,CUST_001026,TXN_00000093,5,Product was damaged during shipping,2023-09-19 06:22:00
FB_001999,CUST_000586,TXN_00000113,4,Product was damaged during shipping,2024-01-16 05:27:00
FB_002000,CUST_000078,TXN_00003100,2,Great variety of products available,2023-07-19 19:42:00
FB_002001,CUST_001349,TXN_00003269,4,Payment process was smooth,2023-03-31 11:19:00
FB_002002,CUST_000499,TXN_00004131,1,Product quality could be better,2023-02-13 06:09:00
FB_002003,CUST_001424,TXN_00005579,4,Amazing deals and discounts available,2023-01-28 04:02:00
FB_002004,CUST_001482,TXN_00006029,4,Amazing deals and discounts available,2023-08-03 19:59:00
FB_002005,CUST_000289,TXN_00007173,4,Website is easy to navigate,2023-12-23 12:57:00
FB_002006,CUST_000643,TXN_00001308,3,Product was damaged during shipping,2023-02-04 13:25:00
FB_002007,CUST_001988,TXN_00003985,1,Could improve packaging quality,2023-10-17 20:05:00
FB_002008,CUST_000942,TXN_00004817,4,Delivery was delayed by 2 days,2024-01-13 01:23:00
FB_002009,CUST_000126,TXN_00000385,4,Website is easy to navigate,2024-03-05 16:09:00
FB_002010,CUST_000069,TXN_00002553,4,Amazing deals and discounts available,2023-04-16 09:29:00
FB_002011,CUST_000378,TXN_00005955,4,Great variety of products available,2023-12-16 03:52:00
FB_002012,CUST_001204,TXN_00001339,2,Product exactly as described,2024-01-05 06:57:00
FB_002013,CUST_000782,TXN_00003027,5,Very satisfied with the purchase,2023-06-13 20:11:00
FB_002014,CUST_000535,TXN_00006842,1,Product quality could be better,2023-12-28 15:53:00
FB_002015,CUST_001031,TXN_00004459,4,Outstanding shopping experience,2024-01-27 12:03:00
FB_002016,CUST_000453,TXN_00005505,5,Outstanding shopping experience,2023-08-21 08:34:00
FB_002017,CUST_000936,TXN_00002182,3,Product quality could be better,2023-02-19 21:47:00
FB_002018,CUST_000406,TXN_00003092,4,Very satisfied with the purchase,2024-03-05 07:02:00
FB_002019,CUST_001661,TXN_00006385,4,Great product quality and fast delivery!,2023-05-17 00:20:00
FB_002020,CUST_000452,TXN_00004126,5,Payment process was smooth,2023-02-15 02:18:00
FB_002021,CUST_000466,TXN_00000191,3,Excellent customer service experience,2023-03-22 19:41:00
FB_002022,CUST_001425,TXN_00006921,3,Product exactly as described,2023-10-13 13:30:00
FB_002023,CUST_001072,TXN_00004473,3,Amazing deals and discounts available,2024-02-11 20:26:00
FB_002024,CUST_000960,TXN_00000616,5,Delivery was delayed by 2 days,2023-07-10 10:12:00
FB_002025,CUST_000699,TXN_00005552,4,Delivery was delayed by 2 days,2023-09-26 06:58:00
FB_002026,CUST_000692,TXN_00003684,4,Great variety of products available,2024-02-21 13:51:00
FB_002027,CUST_001561,TXN_00007772,4,Product quality could be better,2024-02-29 03:20:00
FB_002028,CUST_001744,TXN_00001100,4,Fast and reliable delivery service,2023-03-14 06:52:00
FB_002029,CUST_001499,TXN_00001285,2,Payment process was smooth,2023-05-24 04:09:00
FB_002030,CUST_001626,TXN_00005172,5,Outstanding shopping experience,2023-12-01 10:39:00
FB_002031,CUST_000089,TXN_00007245,4,Delivery was delayed by 2 days,2023-12-09 13:13:00
FB_002032,CUST_000828,TXN_00000827,4,Customer support was very helpful,2023-02-07 15:51:00
FB_002033,CUST_001145,TXN_00005455,5,Fast and reliable delivery service,2023-09-01 07:58:00
FB_002034,CUST_001226,TXN_00005007,5,Very satisfied with the purchase,2023-07-28 23:08:00
FB_002035,CUST_000821,TXN_00004995,3,Delivery was delayed by 2 days,2023-08-13 14:19:00
FB_002036,CUST_000322,TXN_00006924,4,Very satisfied with the purchase,2024-02-03 01:44:00
FB_002037,CUST_000106,TXN_00004953,5,Payment process was smooth,2023-12-18 23:14:00
FB_002038,CUST_000823,TXN_00003628,1,Excellent customer service experience,2024-01-14 15:01:00
FB_002039,CUST_001879,TXN_00007941,5,Outstanding shopping experience,2023-08-24 03:09:00
FB_002040,CUST_001384,TXN_00001778,4,Website is easy to navigate,2024-03-05 18:04:00
FB_002041,CUST_000294,TXN_00001011,5,Amazing deals and discounts available,2024-02-09 01:30:00
FB_002042,CUST_000853,TXN_00000339,2,Payment process was smooth,2023-09-03 02:00:00
FB_002043,CUST_001581,TXN_00004568,4,Fast and reliable delivery service,2023-11-10 12:33:00
FB_002044,CUST_000308,TXN_00006457,4,Payment process was smooth,2024-01-07 10:40:00
FB_002045,CUST_001229,TXN_00007480,4,Could improve packaging quality,2023-06-19 21:30:00
FB_002046,CUST_001328,TXN_00001738,2,Product quality could be better,2023-11-14 10:54:00
FB_002047,CUST_000774,TXN_00002166,5,Payment process was smooth,2023-10-24 18:39:00
FB_002048,CUST_000980,TXN_00004578,4,Customer support was very helpful,2023-03-04 15:42:00
FB_002049,CUST_000233,TXN_00005939,5,Fast and reliable delivery service,2023-08-03 22:50:00
FB_002050,CUST_000405,TXN_00006319,4,Product quality could be better,2023-04-20 13:12:00
FB_002051,CUST_001280,TXN_00005062,2,Amazing deals and discounts available,2023-08-22 14:56:00
FB_002052,CUST_000456,TXN_00004474,3,Website is easy to navigate,2023-01-07 07:34:00
FB_002053,CUST_001104,TXN_00002833,4,Payment process was smooth,2023-06-25 18:00:00
FB_002054,CUST_000950,TXN_00005943,3,Payment process was smooth,2023-12-26 13:11:00
FB_002055,CUST_000011,TXN_00006090,5,Website is easy to navigate,2023-10-31 03:02:00
FB_002056,CUST_001581,TXN_00007736,5,Delivery was delayed by 2 days,2023-10-14 17:45:00
FB_002057,CUST_001682,TXN_00004348,3,Great variety of products available,2023-10-17 00:24:00
FB_002058,CUST_000640,TXN_00003736,3,Great variety of products available,2023-10-10 18:53:00
FB_002059,CUST_001886,TXN_00004514,5,Delivery was delayed by 2 days,2023-07-26 23:14:00
FB_002060,CUST_001929,TXN_00004699,3,Product exactly as described,2023-01-24 20:43:00
FB_002061,CUST_001373,TXN_00000365,5,Payment process was smooth,2023-08-11 06:39:00
FB_002062,CUST_000057,TXN_00007380,5,Delivery was delayed by 2 days,2023-04-14 12:34:00
FB_002063,CUST_000049,TXN_00004375,4,Product exactly as described,2024-02-13 09:20:00
FB_002064,CUST_000222,TXN_00002021,3,Fast and reliable delivery service,2023-09-04 23:26:00
FB_002065,CUST_001550,TXN_00007688,5,Great product quality and fast delivery!,2023-04-14 12:51:00
FB_002066,CUST_001135,TXN_00002089,4,Outstanding shopping experience,2024-02-29 20:10:00
FB_002067,CUST_001846,TXN_00003412,5,Fast and reliable delivery service,2023-05-25 08:13:00
FB_002068,CUST_001423,TXN_00002608,5,Payment process was smooth,2023-11-05 10:47:00
FB_002069,CUST_000689,TXN_00004418,4,Great product quality and fast delivery!,2023-08-16 23:31:00
FB_002070,CUST_001982,TXN_00006964,5,Amazing deals and discounts available,2024-02-20 06:08:00
FB_002071,CUST_001165,TXN_00007448,4,Great variety of products available,2023-12-20 07:03:00
FB_002072,CUST_000657,TXN_00003751,5,Great product quality and fast delivery!,2023-02-02 17:37:00
FB_002073,CUST_000975,TXN_00005198,4,Website is easy to navigate,2023-01-19 20:36:00
FB_002074,CUST_001543,TXN_00001110,5,Great variety of products available,2023-01-06 16:51:00
FB_002075,CUST_001933,TXN_00003170,5,Great variety of products available,2023-09-05 03:06:00
FB_002076,CUST_000127,TXN_00007664,3,Great variety of products available,2023-02-08 04:44:00
FB_002077,CUST_001267,TXN_00001498,1,Could improve packaging quality,2023-03-04 23:58:00
FB_002078,CUST_001631,TXN_00007974,2,Outstanding shopping experience,2024-02-18 15:29:00
FB_002079,CUST_000949,TXN_00007923,4,Payment process was smooth,2024-01-29 18:39:00
FB_002080,CUST_000834,TXN_00000576,3,Fast and reliable delivery service,2023-09-13 20:11:00
FB_002081,CUST_000606,TXN_00005489,4,Great variety of products available,2023-07-08 00:20:00
FB_002082,CUST_000532,TXN_00004132,4,Could improve packaging quality,2023-11-07 21:40:00
FB_002083,CUST_001428,TXN_00005634,4,Delivery was delayed by 2 days,2023-05-22 13:20:00
FB_002084,CUST_001132,TXN_00007755,3,Outstanding shopping experience,2024-01-28 01:55:00
FB_002085,CUST_001460,TXN_00005979,1,Great product quality and fast delivery!,2023-02-24 18:54:00
FB_002086,CUST_001624,TXN_00005761,2,Could improve packaging quality,2023-04-02 06:47:00
FB_002087,CUST_001107,TXN_00003462,5,Product quality could be better,2023-06-20 21:24:00
FB_002088,CUST_001913,TXN_00006481,4,Fast and reliable delivery service,2023-07-17 18:55:00
FB_002089,CUST_000179,TXN_00002439,4,Could improve packaging quality,2023-01-19 15:25:00
FB_002090,CUST_001973,TXN_00007978,5,Payment process was smooth,2023-07-03 12:50:00
FB_002091,CUST_001254,TXN_00002623,5,Very satisfied with the purchase,2023-06-16 06:50:00
FB_002092,CUST_000656,TXN_00007358,5,Excellent customer service experience,2023-04-12 16:25:00
FB_002093,CUST_000522,TXN_00007881,1,Delivery was delayed by 2 days,2023-05-29 17:26:00
FB_002094,CUST_000196,TXN_00004735,5,Great variety of products available,2023-04-20 11:04:00
FB_002095,CUST_000507,TXN_00003904,5,Payment process was smooth,2023-08-26 20:42:00
FB_002096,CUST_000469,TXN_00007568,5,Customer support was very helpful,2024-02-07 11:32:00
FB_002097,CUST_001115,TXN_00007042,5,Great product quality and fast delivery!,2023-01-02 19:03:00
FB_002098,CUST_001965,TXN_00002488,4,Excellent customer service experience,2023-10-25 16:34:00
FB_002099,CUST_001713,TXN_00001824,3,Great product quality and fast delivery!,2023-04-20 19:09:00
FB_002100,CUST_001295,TXN_00005246,2,Very satisfied with the purchase,2023-04-25 11:26:00
FB_002101,CUST_001751,TXN_00006295,4,Website is easy to navigate,2024-03-16 04:07:00
FB_002102,CUST_000839,TXN_00005956,1,Great variety of products available,2023-10-12 07:52:00
FB_002103,CUST_001230,TXN_00004086,3,Outstanding shopping experience,2023-03-15 00:19:00
FB_002104,CUST_000761,TXN_00004553,2,Payment process was smooth,2023-06-21 16:14:00
FB_002105,CUST_001515,TXN_00000071,3,Customer support was very helpful,2023-12-30 06:33:00
FB_002106,CUST_000321,TXN_00005757,2,Outstanding shopping experience,2024-03-13 17:18:00
FB_002107,CUST_000034,TXN_00001734,2,Payment process was smooth,2023-03-09 01:54:00
FB_002108,CUST_000159,TXN_00003647,5,Great variety of products available,2023-12-30 16:27:00
FB_002109,CUST_001932,TXN_00004293,3,Great variety of products available,2023-04-07 19:43:00
FB_002110,CUST_001109,TXN_00001418,4,Excellent customer service experience,2023-02-16 22:35:00
FB_002111,CUST_000679,TXN_00005263,4,Product quality could be better,2023-04-24 07:49:00
FB_002112,CUST_000027,TXN_00002740,4,Website is easy to navigate,2023-04-25 01:43:00
FB_002113,CUST_001630,TXN_00005784,4,Website is easy to navigate,2023-08-26 20:02:00
FB_002114,CUST_000757,TXN_00001976,1,Delivery was delayed by 2 days,2024-01-21 19:36:00
FB_002115,CUST_001285,TXN_00003595,4,Great product quality and fast delivery!,2023-08-28 12:35:00
FB_002116,CUST_000504,TXN_00000876,3,Customer support was very helpful,2023-06-02 17:10:00
FB_002117,CUST_000285,TXN_00007464,5,Very satisfied with the purchase,2023-04-11 02:26:00
FB_002118,CUST_001092,TXN_00003427,5,Product was damaged during shipping,2024-02-13 11:49:00
FB_002119,CUST_001242,TXN_00004309,2,Amazing deals and discounts available,2023-08-01 23:55:00
FB_002120,CUST_000384,TXN_00004322,1,Amazing deals and discounts available,2023-11-27 19:43:00
FB_002121,CUST_001194,TXN_00007644,5,Customer support was very helpful,2023-12-14 13:08:00
FB_002122,CUST_001569,TXN_00000190,5,Great product quality and fast delivery!,2023-05-18 15:08:00
FB_002123,CUST_000479,TXN_00002354,5,Very satisfied with the purchase,2023-03-21 02:36:00
FB_002124,CUST_001838,TXN_00000658,4,Payment process was smooth,2023-03-21 07:11:00
FB_002125,CUST_000198,TXN_00007207,4,Product quality could be better,2023-04-02 07:43:00
FB_002126,CUST_000774,TXN_00002622,4,Great product quality and fast delivery!,2023-12-23 11:04:00
FB_002127,CUST_001744,TXN_00003987,4,Great product quality and fast delivery!,2023-06-13 04:58:00
FB_002128,CUST_001671,TXN_00004428,3,Customer support was very helpful,2023-06-06 11:02:00
FB_002129,CUST_001019,TXN_00005216,3,Excellent customer service experience,2023-06-16 11:31:00
FB_002130,CUST_000823,TXN_00000807,4,Fast and reliable delivery service,2023-07-04 20:40:00
FB_002131,CUST_001576,TXN_00001925,4,Very satisfied with the purchase,2024-02-08 16:07:00
FB_002132,CUST_000884,TXN_00005176,4,Excellent customer service experience,2023-03-28 23:19:00
FB_002133,CUST_000389,TXN_00003602,3,Product was damaged during shipping,2023-03-20 22:45:00
FB_002134,CUST_001821,TXN_00001641,5,Great variety of products available,2023-03-17 17:50:00
FB_002135,CUST_001213,TXN_00005853,3,Great product quality and fast delivery!,2023-10-21 01:10:00
FB_002136,CUST_000227,TXN_00006622,3,Delivery was delayed by 2 days,2023-03-18 23:02:00
FB_002137,CUST_001129,TXN_00002325,3,Excellent customer service experience,2023-06-07 17:08:00
FB_002138,CUST_001668,TXN_00001369,2,Customer support was very helpful,2023-08-06 00:32:00
FB_002139,CUST_001203,TXN_00000979,5,Great variety of products available,2023-12-24 11:26:00
FB_002140,CUST_000591,TXN_00003916,3,Customer support was very helpful,2024-02-09 08:59:00
FB_002141,CUST_001785,TXN_00005478,5,Could improve packaging quality,2023-07-24 07:07:00
FB_002142,CUST_000151,TXN_00007652,5,Great product quality and fast delivery!,2023-03-28 13:54:00
FB_002143,CUST_000871,TXN_00003177,5,Website is easy to navigate,2023-01-06 06:37:00
FB_002144,CUST_001535,TXN_00001127,4,Product quality could be better,2023-11-09 15:02:00
FB_002145,CUST_000947,TXN_00002213,4,Product was damaged during shipping,2023-08-14 18:20:00
FB_002146,CUST_000778,TXN_00003937,4,Fast and reliable delivery service,2023-12-26 05:49:00
FB_002147,CUST_000826,TXN_00004868,2,Very satisfied with the purchase,2023-03-13 15:08:00
FB_002148,CUST_001113,TXN_00004934,3,Website is easy to navigate,2023-11-06 05:33:00
FB_002149,CUST_001958,TXN_00002258,2,Product was damaged during shipping,2023-02-23 14:45:00
FB_002150,CUST_001901,TXN_00006650,4,Product was damaged during shipping,2023-07-08 04:47:00
FB_002151,CUST_001700,TXN_00002018,4,Could improve packaging quality,2024-01-27 23:15:00
FB_002152,CUST_000523,TXN_00001609,5,Fast and reliable delivery service,2023-12-29 23:54:00
FB_002153,CUST_001287,TXN_00000912,3,Could improve packaging quality,2023-12-16 03:50:00
